GEOID,NAME,total,hisp,white,black,amind_aknat,asian,nathw_pacis,other_race,multi_race,pop_over18,pop_under18,total_housing,occupied_housing,jobs_rac,jobs_rac_low,jobs_rac_mid,jobs_rac_hi,jobs_wac,jobs_wac_low,jobs_wac_mid,jobs_wac_hi
510010905002015,"Block 2015, Block Group 2, Census Tract 905, Accomack County, Virginia",10,0,6,2,0,0,0,0,2,7,3,6,6,4,2,1,1,0,0,0,0
510010905002017,"Block 2017, Block Group 2, Census Tract 905, Accomack County, Virginia",21,0,16,3,0,0,0,0,2,19,2,11,11,5,0,1,4,0,0,0,0
510010905002018,"Block 2018, Block Group 2, Census Tract 905, Accomack County, Virginia",12,3,5,1,0,2,0,1,0,9,3,13,12,2,0,1,1,0,0,0,0
510010905002020,"Block 2020, Block Group 2, Census Tract 905, Accomack County, Virginia",42,1,30,9,0,0,0,0,2,34,8,17,17,19,1,5,13,0,0,0,0
510010905002021,"Block 2021, Block Group 2, Census Tract 905, Accomack County, Virginia",24,0,23,1,0,0,0,0,0,18,6,7,7,11,2,4,5,0,0,0,0
510010907005042,"Block 5042, Block Group 5, Census Tract 907, Accomack County, Virginia",18,0,15,0,0,1,0,0,2,18,0,12,12,9,1,4,4,0,0,0,0
510010907005044,"Block 5044, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005045,"Block 5045, Block Group 5, Census Tract 907, Accomack County, Virginia",88,0,86,2,0,0,0,0,0,82,6,58,46,41,8,16,17,2,0,2,0
510010907005047,"Block 5047, Block Group 5, Census Tract 907, Accomack County, Virginia",7,0,7,0,0,0,0,0,0,4,3,2,2,3,0,1,2,0,0,0,0
510010901011059,"Block 1059, Block Group 1, Census Tract 901.01, Accomack County, Virginia",22,0,20,0,0,0,0,0,2,21,1,20,4,10,1,3,6,32,8,12,12
510010901011061,"Block 1061, Block Group 1, Census Tract 901.01, Accomack County, Virginia",23,2,19,1,0,0,0,1,0,21,2,26,0,14,2,3,9,0,0,0,0
510010901011062,"Block 1062, Block Group 1, Census Tract 901.01, Accomack County, Virginia",10,5,1,2,0,1,0,0,1,8,2,2,0,17,7,5,5,0,0,0,0
510010901011063,"Block 1063, Block Group 1, Census Tract 901.01, Accomack County, Virginia",41,1,37,0,0,3,0,0,0,37,4,37,10,25,7,5,13,0,0,0,0
510010901012000,"Block 2000, Block Group 2, Census Tract 901.01, Accomack County, Virginia",130,0,128,0,0,0,0,0,2,118,12,193,75,48,7,18,23,105,45,43,17
510010901012001,"Block 2001, Block Group 2, Census Tract 901.01, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010901012003,"Block 2003, Block Group 2, Census Tract 901.01, Accomack County, Virginia",5,4,1,0,0,0,0,0,0,5,0,15,1,7,2,2,3,0,0,0,0
510010901012004,"Block 2004, Block Group 2, Census Tract 901.01, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010901012006,"Block 2006, Block Group 2, Census Tract 901.01, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010901012007,"Block 2007, Block Group 2, Census Tract 901.01, Accomack County, Virginia",98,2,96,0,0,0,0,0,0,78,20,88,49,38,7,18,13,0,0,0,0
510010901012008,"Block 2008, Block Group 2, Census Tract 901.01, Accomack County, Virginia",9,0,8,0,0,0,0,0,1,9,0,14,2,8,1,3,4,0,0,0,0
510010901012010,"Block 2010, Block Group 2, Census Tract 901.01, Accomack County, Virginia",59,1,54,0,0,0,0,0,4,54,5,66,38,15,3,5,7,1,0,0,1
510010901012011,"Block 2011, Block Group 2, Census Tract 901.01, Accomack County, Virginia",1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
510010901012013,"Block 2013, Block Group 2, Census Tract 901.01, Accomack County, Virginia",305,2,294,2,0,1,0,0,6,263,42,265,140,128,21,43,64,2,0,1,1
510010901012014,"Block 2014, Block Group 2, Census Tract 901.01, Accomack County, Virginia",3,1,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0
510010901012016,"Block 2016, Block Group 2, Census Tract 901.01, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010901012017,"Block 2017, Block Group 2, Census Tract 901.01, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010901012018,"Block 2018, Block Group 2, Census Tract 901.01, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010901021000,"Block 1000, Block Group 1, Census Tract 901.02, Accomack County, Virginia",32,0,30,0,0,0,0,0,2,28,4,35,21,14,2,5,7,22,9,10,3
510010901021001,"Block 1001, Block Group 1, Census Tract 901.02, Accomack County, Virginia",34,0,34,0,0,0,0,0,0,29,5,46,32,12,1,6,5,0,0,0,0
510010901021003,"Block 1003, Block Group 1, Census Tract 901.02, Accomack County, Virginia",31,2,28,1,0,0,0,0,0,29,2,53,17,19,4,5,10,0,0,0,0
510010901021004,"Block 1004, Block Group 1, Census Tract 901.02, Accomack County, Virginia",17,2,13,1,0,0,0,0,1,10,7,15,1,9,2,3,4,8,4,2,2
510010901021005,"Block 1005, Block Group 1, Census Tract 901.02, Accomack County, Virginia",22,3,16,0,0,1,0,0,2,19,3,25,8,9,2,3,4,18,0,10,8
510010901021006,"Block 1006, Block Group 1, Census Tract 901.02, Accomack County, Virginia",10,1,9,0,0,0,0,0,0,9,1,12,0,2,0,1,1,24,2,6,16
510010901021007,"Block 1007, Block Group 1, Census Tract 901.02, Accomack County, Virginia",26,0,23,0,0,0,0,0,3,20,6,37,18,12,1,2,9,11,2,5,4
510010901021008,"Block 1008, Block Group 1, Census Tract 901.02, Accomack County, Virginia",21,2,19,0,0,0,0,0,0,19,2,23,15,9,0,4,5,23,11,12,0
510010901021009,"Block 1009, Block Group 1, Census Tract 901.02, Accomack County, Virginia",43,1,42,0,0,0,0,0,0,41,2,63,26,12,2,3,7,4,0,3,1
510010901021010,"Block 1010, Block Group 1, Census Tract 901.02, Accomack County, Virginia",99,0,96,0,0,0,0,0,3,84,15,108,52,44,8,15,21,0,0,0,0
510010901021011,"Block 1011, Block Group 1, Census Tract 901.02, Accomack County, Virginia",12,1,11,0,0,0,0,0,0,9,3,1,0,4,1,1,2,0,0,0,0
510010901021012,"Block 1012, Block Group 1, Census Tract 901.02, Accomack County, Virginia",93,0,86,0,0,0,0,0,7,84,9,95,47,25,6,10,9,2,1,1,0
510010901021013,"Block 1013, Block Group 1, Census Tract 901.02, Accomack County, Virginia",12,0,12,0,0,0,0,0,0,12,0,16,5,4,0,3,1,0,0,0,0
510010901021014,"Block 1014, Block Group 1, Census Tract 901.02, Accomack County, Virginia",35,0,33,0,0,0,0,0,2,28,7,36,22,13,4,6,3,0,0,0,0
510010901021015,"Block 1015, Block Group 1, Census Tract 901.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010901021016,"Block 1016, Block Group 1, Census Tract 901.02, Accomack County, Virginia",10,2,8,0,0,0,0,0,0,9,1,13,4,3,0,2,1,0,0,0,0
510010901021017,"Block 1017, Block Group 1, Census Tract 901.02, Accomack County, Virginia",11,0,10,0,0,0,0,0,1,6,5,6,6,3,0,2,1,0,0,0,0
510010901021018,"Block 1018, Block Group 1, Census Tract 901.02, Accomack County, Virginia",35,0,35,0,0,0,0,0,0,33,2,22,21,15,2,4,9,1,1,0,0
510010901021020,"Block 1020, Block Group 1, Census Tract 901.02, Accomack County, Virginia",19,0,19,0,0,0,0,0,0,17,2,28,3,7,1,2,4,38,14,16,8
510010902023019,"Block 3019, Block Group 3, Census Tract 902.02, Accomack County, Virginia",96,3,75,14,3,0,0,0,1,88,8,58,40,36,2,15,19,5,4,0,1
510010902023020,"Block 3020, Block Group 3, Census Tract 902.02, Accomack County, Virginia",11,1,9,1,0,0,0,0,0,8,3,2,0,7,1,2,4,0,0,0,0
510010902023022,"Block 3022, Block Group 3, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902023023,"Block 3023, Block Group 3, Census Tract 902.02, Accomack County, Virginia",135,5,101,27,0,0,0,0,2,110,25,71,62,63,11,21,31,5,1,3,1
510010902023024,"Block 3024, Block Group 3, Census Tract 902.02, Accomack County, Virginia",10,0,8,0,0,0,0,0,2,7,3,8,7,3,0,1,2,0,0,0,0
510010902023026,"Block 3026, Block Group 3, Census Tract 902.02, Accomack County, Virginia",26,2,20,4,0,0,0,0,0,22,4,11,7,9,2,3,4,0,0,0,0
510010902023027,"Block 3027, Block Group 3, Census Tract 902.02, Accomack County, Virginia",86,4,77,3,0,0,0,0,2,70,16,37,37,40,7,12,21,0,0,0,0
510010902023029,"Block 3029, Block Group 3, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902023030,"Block 3030, Block Group 3, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902023032,"Block 3032, Block Group 3, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902023033,"Block 3033, Block Group 3, Census Tract 902.02, Accomack County, Virginia",34,1,23,8,0,0,0,0,2,31,3,15,10,15,0,3,12,0,0,0,0
510010902023034,"Block 3034, Block Group 3, Census Tract 902.02, Accomack County, Virginia",34,0,11,21,0,0,0,0,2,25,9,25,19,16,3,6,7,0,0,0,0
510010902023036,"Block 3036, Block Group 3, Census Tract 902.02, Accomack County, Virginia",67,4,56,5,0,2,0,0,0,51,16,30,17,27,6,10,11,0,0,0,0
510010902023037,"Block 3037, Block Group 3, Census Tract 902.02, Accomack County, Virginia",13,9,0,1,0,1,0,0,2,5,8,2,1,8,1,4,3,0,0,0,0
510010903001000,"Block 1000, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001001,"Block 1001, Block Group 1, Census Tract 903, Accomack County, Virginia",28,0,19,9,0,0,0,0,0,24,4,16,10,19,2,10,7,0,0,0,0
510010903001003,"Block 1003, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001004,"Block 1004, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001006,"Block 1006, Block Group 1, Census Tract 903, Accomack County, Virginia",145,0,145,0,0,0,0,0,0,131,14,155,87,69,8,26,35,12,4,5,3
510010903001007,"Block 1007, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001008,"Block 1008, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001010,"Block 1010, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001011,"Block 1011, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001013,"Block 1013, Block Group 1, Census Tract 903, Accomack County, Virginia",25,2,22,1,0,0,0,0,0,17,8,18,17,11,0,6,5,5,0,2,3
510010903001014,"Block 1014, Block Group 1, Census Tract 903, Accomack County, Virginia",65,9,56,0,0,0,0,0,0,53,12,55,27,32,9,13,10,2,2,0,0
510010903001016,"Block 1016, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001017,"Block 1017, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001019,"Block 1019, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001020,"Block 1020, Block Group 1, Census Tract 903, Accomack County, Virginia",1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
510010903001021,"Block 1021, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001022,"Block 1022, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001023,"Block 1023, Block Group 1, Census Tract 903, Accomack County, Virginia",8,0,8,0,0,0,0,0,0,8,0,11,11,0,0,0,0,0,0,0,0
510010903001024,"Block 1024, Block Group 1, Census Tract 903, Accomack County, Virginia",1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0
510010903001025,"Block 1025, Block Group 1, Census Tract 903, Accomack County, Virginia",18,0,18,0,0,0,0,0,0,18,0,18,12,6,2,2,2,0,0,0,0
510010903001026,"Block 1026, Block Group 1, Census Tract 903, Accomack County, Virginia",20,0,17,0,0,0,0,0,3,17,3,17,17,10,1,3,6,0,0,0,0
510010903001027,"Block 1027, Block Group 1, Census Tract 903, Accomack County, Virginia",19,4,14,1,0,0,0,0,0,16,3,15,5,8,2,3,3,1,0,1,0
510010903001028,"Block 1028, Block Group 1, Census Tract 903, Accomack County, Virginia",4,0,4,0,0,0,0,0,0,4,0,5,5,3,0,0,3,0,0,0,0
510019802001067,"Block 1067, Block Group 1, Census Tract 9802, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,4,0,0,0,0
510019802001069,"Block 1069, Block Group 1, Census Tract 9802, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510019802001070,"Block 1070, Block Group 1, Census Tract 9802, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010901021021,"Block 1021, Block Group 1, Census Tract 901.02, Accomack County, Virginia",48,2,46,0,0,0,0,0,0,40,8,53,26,23,5,6,12,25,4,13,8
510010901021023,"Block 1023, Block Group 1, Census Tract 901.02, Accomack County, Virginia",21,1,19,0,0,1,0,0,0,15,6,9,3,15,1,8,6,3,3,0,0
510010901021024,"Block 1024, Block Group 1, Census Tract 901.02, Accomack County, Virginia",9,1,6,0,0,0,0,0,2,7,2,5,0,5,0,0,5,0,0,0,0
510010901022000,"Block 2000, Block Group 2, Census Tract 901.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010901022001,"Block 2001, Block Group 2, Census Tract 901.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010901022002,"Block 2002, Block Group 2, Census Tract 901.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010901022004,"Block 2004, Block Group 2, Census Tract 901.02, Accomack County, Virginia",28,2,26,0,0,0,0,0,0,19,9,52,22,7,0,3,4,36,18,15,3
510010901022005,"Block 2005, Block Group 2, Census Tract 901.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010901022007,"Block 2007, Block Group 2, Census Tract 901.02, Accomack County, Virginia",15,4,9,0,0,0,0,0,2,15,0,19,19,7,1,2,4,0,0,0,0
510010901022008,"Block 2008, Block Group 2, Census Tract 901.02, Accomack County, Virginia",9,1,4,2,0,0,0,2,0,9,0,13,8,17,3,6,8,0,0,0,0
510010901022010,"Block 2010, Block Group 2, Census Tract 901.02, Accomack County, Virginia",35,0,35,0,0,0,0,0,0,35,0,46,17,16,2,6,8,2,0,2,0
510010901022011,"Block 2011, Block Group 2, Census Tract 901.02, Accomack County, Virginia",6,0,5,0,0,0,0,0,1,6,0,12,4,2,1,1,0,0,0,0,0
510010901022012,"Block 2012, Block Group 2, Census Tract 901.02, Accomack County, Virginia",18,2,14,0,0,0,0,0,2,14,4,23,11,5,0,2,3,4,0,0,4
510010901022014,"Block 2014, Block Group 2, Census Tract 901.02, Accomack County, Virginia",20,1,18,0,0,0,0,0,1,19,1,40,21,6,0,2,4,0,0,0,0
510010901022015,"Block 2015, Block Group 2, Census Tract 901.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
510010901022017,"Block 2017, Block Group 2, Census Tract 901.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010901022018,"Block 2018, Block Group 2, Census Tract 901.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010901022020,"Block 2020, Block Group 2, Census Tract 901.02, Accomack County, Virginia",8,1,3,0,0,0,0,0,4,6,2,2,0,4,1,2,1,0,0,0,0
510010901022021,"Block 2021, Block Group 2, Census Tract 901.02, Accomack County, Virginia",34,0,34,0,0,0,0,0,0,30,4,81,25,16,3,10,3,8,0,1,7
510010901022022,"Block 2022, Block Group 2, Census Tract 901.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001029,"Block 1029, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001030,"Block 1030, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001031,"Block 1031, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001032,"Block 1032, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001033,"Block 1033, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001034,"Block 1034, Block Group 1, Census Tract 903, Accomack County, Virginia",11,3,5,3,0,0,0,0,0,9,2,4,4,3,1,0,2,0,0,0,0
510010903001036,"Block 1036, Block Group 1, Census Tract 903, Accomack County, Virginia",14,0,9,3,0,0,0,0,2,13,1,8,8,5,0,1,4,0,0,0,0
510010903001037,"Block 1037, Block Group 1, Census Tract 903, Accomack County, Virginia",7,1,4,2,0,0,0,0,0,6,1,5,0,8,2,4,2,0,0,0,0
510010903001039,"Block 1039, Block Group 1, Census Tract 903, Accomack County, Virginia",43,1,22,20,0,0,0,0,0,38,5,19,14,30,4,14,12,14,5,9,0
510010903001040,"Block 1040, Block Group 1, Census Tract 903, Accomack County, Virginia",32,0,10,20,0,0,0,0,2,31,1,24,10,22,6,9,7,0,0,0,0
510010903001042,"Block 1042, Block Group 1, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903001043,"Block 1043, Block Group 1, Census Tract 903, Accomack County, Virginia",11,0,9,0,0,1,0,0,1,11,0,7,0,10,3,5,2,0,0,0,0
510010903001044,"Block 1044, Block Group 1, Census Tract 903, Accomack County, Virginia",7,0,7,0,0,0,0,0,0,2,5,7,0,3,0,2,1,0,0,0,0
510010903002000,"Block 2000, Block Group 2, Census Tract 903, Accomack County, Virginia",18,1,3,13,0,0,0,0,1,9,9,11,2,6,0,2,4,0,0,0,0
510010903002001,"Block 2001, Block Group 2, Census Tract 903, Accomack County, Virginia",7,0,0,7,0,0,0,0,0,7,0,2,2,6,1,3,2,0,0,0,0
510010903002004,"Block 2004, Block Group 2, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903002006,"Block 2006, Block Group 2, Census Tract 903, Accomack County, Virginia",5,0,3,1,0,0,0,0,1,4,1,3,3,5,1,3,1,0,0,0,0
510010903002007,"Block 2007, Block Group 2, Census Tract 903, Accomack County, Virginia",2,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
510010903002008,"Block 2008, Block Group 2, Census Tract 903, Accomack County, Virginia",11,5,3,0,0,1,0,2,0,7,4,5,5,7,2,3,2,0,0,0,0
510010903002010,"Block 2010, Block Group 2, Census Tract 903, Accomack County, Virginia",4,0,4,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0
510010903002011,"Block 2011, Block Group 2, Census Tract 903, Accomack County, Virginia",3,1,1,1,0,0,0,0,0,2,1,2,2,2,1,0,1,0,0,0,0
510010903002013,"Block 2013, Block Group 2, Census Tract 903, Accomack County, Virginia",5,0,1,4,0,0,0,0,0,3,2,1,1,3,0,2,1,0,0,0,0
510010903002014,"Block 2014, Block Group 2, Census Tract 903, Accomack County, Virginia",25,2,20,1,0,0,0,0,2,24,1,17,17,9,0,5,4,9,2,6,1
510010903002016,"Block 2016, Block Group 2, Census Tract 903, Accomack County, Virginia",2,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0
510010903002017,"Block 2017, Block Group 2, Census Tract 903, Accomack County, Virginia",17,3,14,0,0,0,0,0,0,14,3,6,6,4,1,0,3,0,0,0,0
510010903002019,"Block 2019, Block Group 2, Census Tract 903, Accomack County, Virginia",28,0,23,0,0,0,0,0,5,17,11,15,6,8,1,3,4,1,0,0,1
510010903002020,"Block 2020, Block Group 2, Census Tract 903, Accomack County, Virginia",14,4,8,0,0,0,0,0,2,12,2,4,0,6,0,2,4,0,0,0,0
510010903002021,"Block 2021, Block Group 2, Census Tract 903, Accomack County, Virginia",35,4,30,1,0,0,0,0,0,25,10,18,6,17,2,9,6,0,0,0,0
510010903002023,"Block 2023, Block Group 2, Census Tract 903, Accomack County, Virginia",6,1,4,0,0,0,0,0,1,5,1,11,11,3,1,0,2,0,0,0,0
510010903002024,"Block 2024, Block Group 2, Census Tract 903, Accomack County, Virginia",39,3,30,4,0,0,0,0,2,29,10,13,13,20,3,3,14,0,0,0,0
510010903002025,"Block 2025, Block Group 2, Census Tract 903, Accomack County, Virginia",12,0,10,1,0,0,0,0,1,12,0,10,6,7,1,2,4,0,0,0,0
510010903002026,"Block 2026, Block Group 2, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010903002027,"Block 2027, Block Group 2, Census Tract 903, Accomack County, Virginia",4,0,3,0,0,0,0,0,1,2,2,2,2,2,0,1,1,0,0,0,0
510010903002028,"Block 2028, Block Group 2, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
510010903002029,"Block 2029, Block Group 2, Census Tract 903, Accomack County, Virginia",13,1,11,1,0,0,0,0,0,7,6,8,0,2,0,1,1,0,0,0,0
510010903002030,"Block 2030, Block Group 2, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
510010903002031,"Block 2031, Block Group 2, Census Tract 903, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002032,"Block 2032, Block Group 2, Census Tract 908, Accomack County, Virginia",13,5,3,5,0,0,0,0,0,13,0,5,4,4,1,2,1,3,0,3,0
510010908002034,"Block 2034, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002035,"Block 2035, Block Group 2, Census Tract 908, Accomack County, Virginia",58,1,55,0,0,0,0,0,2,47,11,54,26,24,9,12,3,3,0,1,2
510010908002037,"Block 2037, Block Group 2, Census Tract 908, Accomack County, Virginia",10,0,8,1,0,0,0,0,1,10,0,3,3,5,0,3,2,0,0,0,0
510010908002038,"Block 2038, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
510010908002040,"Block 2040, Block Group 2, Census Tract 908, Accomack County, Virginia",74,2,68,1,0,0,0,0,3,49,25,44,38,25,2,10,13,0,0,0,0
510010908002041,"Block 2041, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908003040,"Block 3040, Block Group 3, Census Tract 908, Accomack County, Virginia",20,0,5,14,0,0,0,0,1,13,7,7,7,6,0,5,1,0,0,0,0
510010908003041,"Block 3041, Block Group 3, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908003042,"Block 3042, Block Group 3, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908003043,"Block 3043, Block Group 3, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908003044,"Block 3044, Block Group 3, Census Tract 908, Accomack County, Virginia",4,0,0,0,0,0,0,0,4,1,3,1,1,0,0,0,0,0,0,0,0
510010908003045,"Block 3045, Block Group 3, Census Tract 908, Accomack County, Virginia",4,0,3,1,0,0,0,0,0,3,1,3,3,1,0,0,1,0,0,0,0
510010908003046,"Block 3046, Block Group 3, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908003047,"Block 3047, Block Group 3, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908003048,"Block 3048, Block Group 3, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908003049,"Block 3049, Block Group 3, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908003050,"Block 3050, Block Group 3, Census Tract 908, Accomack County, Virginia",1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
510010908003051,"Block 3051, Block Group 3, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510019801001000,"Block 1000, Block Group 1, Census Tract 9801, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,14
510019801001001,"Block 1001, Block Group 1, Census Tract 9801, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510019801001002,"Block 1002, Block Group 1, Census Tract 9801, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510019801001003,"Block 1003, Block Group 1, Census Tract 9801, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510019801001004,"Block 1004, Block Group 1, Census Tract 9801, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510019802001072,"Block 1072, Block Group 1, Census Tract 9802, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,0,0,0,0
510019802001073,"Block 1073, Block Group 1, Census Tract 9802, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,0
