PatchID,X_m,Y_m,NAVD88ELEV_m,Max_m,FloodingHour
28819,430050,4152750,1.694,0.50484268,6
28820,430080,4152750,1.913,0.28584268,4
28563,430410,4152750,1.775,0.67684268,7
28831,430410,4152750,1.522,0.67684268,7
28832,430440,4152750,1.229,0.96984268,10
28833,430470,4152750,1.11,1.08884268,11
28834,430500,4152750,1.072,1.12684268,11
28991,427170,4152720,10.085,0,0
28992,427200,4152720,10.083,0,0
28993,427230,4152720,10.106,0,0
28994,427260,4152720,10.088,0,0
28995,427290,4152720,10.133,0,0
28996,427320,4152720,10.191,0,0
28997,427350,4152720,10.207,0,0
28998,427380,4152720,10.215,0,0
28999,427410,4152720,10.233,0,0
29000,427440,4152720,10.049,0,0
29001,427470,4152720,10.148,0,0
29002,427500,4152720,10.189,0,0
29003,427530,4152720,10.58,0,0
29004,427560,4152720,10.939,0,0
29005,427590,4152720,10.758,0,0
29006,427620,4152720,10.601,0,0
29007,427650,4152720,10.605,0,0
29008,427680,4152720,10.598,0,0
29009,427710,4152720,10.376,0,0
29010,427740,4152720,10.153,0,0
29011,427770,4152720,10.091,0,0
29012,427800,4152720,10.095,0,0
29013,427830,4152720,9.902,0,0
29014,427860,4152720,9.398,0,0
29015,427890,4152720,9.53,0,0
29016,427920,4152720,9.729,0,0
29017,427950,4152720,9.611,0,0
29018,427980,4152720,9.67,0,0
29019,428010,4152720,9.752,0,0
29020,428040,4152720,9.527,0,0
29021,428070,4152720,9.378,0,0
29022,428100,4152720,8.996,0,0
29023,428130,4152720,8.535,0,0
29024,428160,4152720,8.372,0,0
29025,428190,4152720,8.299,0,0
29026,428220,4152720,8.21,0,0
29027,428250,4152720,8.163,0,0
29028,428280,4152720,8.039,0,0
29029,428310,4152720,7.768,0,0
29030,428340,4152720,7.491,0,0
29031,428370,4152720,7.069,0,0
29032,428400,4152720,7.405,0,0
29033,428430,4152720,7.439,0,0
29034,428460,4152720,7.48,0,0
29035,428490,4152720,7.355,0,0
29036,428520,4152720,7.19,0,0
29037,428550,4152720,7.045,0,0
29038,428580,4152720,6.747,0,0
29039,428610,4152720,6.248,0,0
29040,428640,4152720,5.806,0,0
29041,428670,4152720,4.941,0,0
29042,428700,4152720,3.832,0,0
29043,428730,4152720,2.544,0,0
29044,428760,4152720,3.354,0,0
29045,428790,4152720,3.467,0,0
29046,428820,4152720,3.408,0,0
29047,428850,4152720,3.333,0,0
29048,428880,4152720,3.297,0,0
29049,428910,4152720,2.964,0,0
29050,428940,4152720,2.533,0,0
29051,428970,4152720,1.95,0.24884268,4
29052,429000,4152720,1.63,0.56884268,6
29053,429030,4152720,0.932,1.26684268,22
29054,429060,4152720,-0.175,2.37384268,191
29055,429090,4152720,-0.068,2.26684268,167
29056,429120,4152720,-0.248,2.44684268,201
29057,429150,4152720,-0.174,2.37284268,191
29058,429180,4152720,-0.187,2.38584268,194
29059,429210,4152720,-0.256,2.45484268,202
29060,429240,4152720,-0.238,2.43684268,197
29061,429270,4152720,-0.104,2.30284268,177
29062,429300,4152720,-0.199,2.39784268,194
29063,429330,4152720,-0.188,2.38684268,194
29064,429360,4152720,-0.209,2.40784268,194
29065,429390,4152720,-0.869,3.06784268,241
29075,429690,4152720,-0.854,3.05284268,241
29076,429720,4152720,0.099,2.09984268,141
29077,429750,4152720,1.653,0.54584268,6
29078,429780,4152720,2.096,0.10284268,3
29079,429810,4152720,1.758,0.44084268,6
29080,429840,4152720,1.504,0.69484268,8
29081,429870,4152720,1.139,1.05984268,12
29082,429900,4152720,0.675,1.52384268,43
29083,429930,4152720,1.102,1.09684268,13
28817,429990,4152720,1.556,1.09484268,13
29084,429960,4152720,1.36,0.83884268,9
29085,429990,4152720,1.104,1.09484268,13
29086,430020,4152720,1.402,0.79684268,9
29087,430050,4152720,1.942,0.25684268,4
28830,430380,4152720,1.78,0.71884268,8
29098,430380,4152720,1.48,0.71884268,8
29099,430410,4152720,1.129,1.06984268,11
29100,430440,4152720,1.11,1.08884268,11
29101,430470,4152720,1.057,1.14184268,12
29259,427170,4152690,10.089,0,0
29260,427200,4152690,10.08,0,0
29261,427230,4152690,10.119,0,0
29262,427260,4152690,10.152,0,0
29263,427290,4152690,10.136,0,0
29264,427320,4152690,10.139,0,0
29265,427350,4152690,10.197,0,0
29266,427380,4152690,10.223,0,0
29267,427410,4152690,10.046,0,0
29268,427440,4152690,10.048,0,0
29269,427470,4152690,10.082,0,0
29270,427500,4152690,10.166,0,0
29271,427530,4152690,10.345,0,0
29272,427560,4152690,10.832,0,0
29273,427590,4152690,10.835,0,0
29274,427620,4152690,10.709,0,0
29275,427650,4152690,10.611,0,0
29276,427680,4152690,10.569,0,0
29277,427710,4152690,10.452,0,0
29278,427740,4152690,10.269,0,0
29279,427770,4152690,10.189,0,0
29280,427800,4152690,10.051,0,0
29281,427830,4152690,9.646,0,0
29282,427860,4152690,9.566,0,0
29283,427890,4152690,9.602,0,0
29284,427920,4152690,9.168,0,0
29285,427950,4152690,9.01,0,0
29286,427980,4152690,9.498,0,0
29287,428010,4152690,9.617,0,0
29288,428040,4152690,9.301,0,0
29289,428070,4152690,9.061,0,0
29290,428100,4152690,8.847,0,0
29291,428130,4152690,8.386,0,0
29292,428160,4152690,8.118,0,0
29293,428190,4152690,8.078,0,0
29294,428220,4152690,8.085,0,0
29295,428250,4152690,8.027,0,0
29296,428280,4152690,7.986,0,0
29297,428310,4152690,7.777,0,0
29298,428340,4152690,7.288,0,0
29299,428370,4152690,6.862,0,0
29300,428400,4152690,7.2,0,0
29301,428430,4152690,7.407,0,0
29302,428460,4152690,7.399,0,0
29303,428490,4152690,7.291,0,0
29304,428520,4152690,7.228,0,0
29305,428550,4152690,7.086,0,0
29306,428580,4152690,6.546,0,0
29307,428610,4152690,5.957,0,0
29308,428640,4152690,5.161,0,0
29309,428670,4152690,4.437,0,0
29310,428700,4152690,4.013,0,0
29311,428730,4152690,2.066,0.13284268,3
29312,428760,4152690,2.713,0,0
29313,428790,4152690,2.994,0,0
29314,428820,4152690,3.172,0,0
29315,428850,4152690,3.386,0,0
29316,428880,4152690,3.015,0,0
29317,428910,4152690,2.794,0,0
29318,428940,4152690,2.403,0,0
29319,428970,4152690,1.439,0.75984268,8
29320,429000,4152690,0.53,1.66884268,67
29321,429030,4152690,-0.006,2.20484268,160
29322,429060,4152690,-0.092,2.29084268,172
29323,429090,4152690,-0.1,2.29884268,175
29324,429120,4152690,-0.247,2.44584268,200
29325,429150,4152690,-0.068,2.26684268,167
29326,429180,4152690,-0.124,2.32284268,183
29327,429210,4152690,-0.238,2.43684268,197
29328,429240,4152690,-0.178,2.37684268,192
29329,429270,4152690,-0.074,2.27284268,170
29330,429300,4152690,-0.261,2.45984268,204
29331,429330,4152690,-0.234,2.43284268,197
29332,429360,4152690,-0.412,2.61084268,228
29333,429390,4152690,-1.006,3.20484268,241
29337,429510,4152690,-0.738,2.93684268,241
29070,429540,4152720,-0.994,3.19284268,241
29338,429540,4152690,-0.636,2.83484268,241
29343,429690,4152690,-0.698,2.89684268,241
29344,429720,4152690,-0.192,2.39084268,194
29345,429750,4152690,-0.054,2.25284268,166
29346,429780,4152690,0.545,1.65384268,65
29347,429810,4152690,0.215,1.98384268,88
29348,429840,4152690,0.265,1.93384268,85
29349,429870,4152690,0.555,1.64384268,63
29350,429900,4152690,1.113,1.08584268,13
29351,429930,4152690,0.973,1.22584268,19
29352,429960,4152690,0.897,1.30184268,21
29353,429990,4152690,1.189,1.00984268,11
29354,430020,4152690,1.137,1.06184268,12
29355,430050,4152690,1.651,0.54784268,6
29366,430380,4152690,1.158,1.04084268,11
29367,430410,4152690,1.126,1.07284268,11
29368,430440,4152690,1.094,1.10484268,11
29527,427170,4152660,10.095,0,0
29528,427200,4152660,10.12,0,0
29529,427230,4152660,10.152,0,0
29530,427260,4152660,10.14,0,0
29531,427290,4152660,10.082,0,0
29532,427320,4152660,10.094,0,0
29533,427350,4152660,10.203,0,0
29534,427380,4152660,10.107,0,0
29535,427410,4152660,10.047,0,0
29536,427440,4152660,10.075,0,0
29537,427470,4152660,10.084,0,0
29538,427500,4152660,10.133,0,0
29539,427530,4152660,10.255,0,0
29540,427560,4152660,10.641,0,0
29541,427590,4152660,10.809,0,0
29542,427620,4152660,10.741,0,0
29543,427650,4152660,10.68,0,0
29544,427680,4152660,10.577,0,0
29545,427710,4152660,10.457,0,0
29546,427740,4152660,10.411,0,0
29547,427770,4152660,10.442,0,0
29548,427800,4152660,10.286,0,0
29549,427830,4152660,10.045,0,0
29550,427860,4152660,10.172,0,0
29551,427890,4152660,10.378,0,0
29552,427920,4152660,9.874,0,0
29553,427950,4152660,8.861,0,0
29554,427980,4152660,9.045,0,0
29555,428010,4152660,9.555,0,0
29556,428040,4152660,9.243,0,0
29557,428070,4152660,8.972,0,0
29558,428100,4152660,8.653,0,0
29559,428130,4152660,8.27,0,0
29560,428160,4152660,7.979,0,0
29561,428190,4152660,7.91,0,0
29562,428220,4152660,7.942,0,0
29563,428250,4152660,7.955,0,0
29564,428280,4152660,7.876,0,0
29565,428310,4152660,7.774,0,0
29566,428340,4152660,7.374,0,0
29567,428370,4152660,6.787,0,0
29568,428400,4152660,6.975,0,0
29569,428430,4152660,7.513,0,0
29570,428460,4152660,7.289,0,0
29571,428490,4152660,7.325,0,0
29572,428520,4152660,7.203,0,0
29573,428550,4152660,6.985,0,0
29574,428580,4152660,6.337,0,0
29575,428610,4152660,5.63,0,0
29576,428640,4152660,4.641,0,0
29577,428670,4152660,3.263,0,0
29578,428700,4152660,3.199,0,0
29579,428730,4152660,1.867,0.33184268,5
29580,428760,4152660,1.978,0.22084268,4
29581,428790,4152660,2.44,0,0
29582,428820,4152660,3.022,0,0
29583,428850,4152660,3.141,0,0
29584,428880,4152660,2.712,0,0
29585,428910,4152660,2.539,0,0
29586,428940,4152660,2.191,0.00784268000000043,1
29587,428970,4152660,0.774,1.42484268,35
29588,429000,4152660,-0.029,2.22784268,164
29589,429030,4152660,-0.104,2.30284268,177
29590,429060,4152660,-0.324,2.52284268,209
29591,429090,4152660,-0.164,2.36284268,189
29592,429120,4152660,-0.03,2.22884268,164
29593,429150,4152660,0.049,2.14984268,150
29594,429180,4152660,-0.052,2.25084268,165
29595,429210,4152660,-0.187,2.38584268,194
29596,429240,4152660,-0.155,2.35384268,188
29597,429270,4152660,-0.108,2.30684268,178
29598,429300,4152660,-0.351,2.54984268,219
29599,429330,4152660,-0.433,2.63184268,228
29600,429360,4152660,-0.907,3.10584268,241
29336,429480,4152690,-1.004,3.20284268,241
29604,429480,4152660,-0.67,2.86884268,241
29605,429510,4152660,-0.364,2.56284268,219
29339,429570,4152690,-0.775,2.97384268,241
29606,429540,4152660,-0.5,2.69884268,236
29607,429570,4152660,-0.84,3.03884268,241
29611,429690,4152660,-0.764,2.96284268,241
29612,429720,4152660,-0.132,2.33084268,185
29613,429750,4152660,0.206,1.99284268,122
29614,429780,4152660,0.624,1.57484268,50
29615,429810,4152660,0.764,1.43484268,35
29616,429840,4152660,1.392,0.80684268,9
29617,429870,4152660,1.444,0.75484268,8
29619,429930,4152660,1.447,0.75184268,8
29620,429960,4152660,1.468,0.73084268,8
29621,429990,4152660,1.629,0.56984268,6
29622,430020,4152660,1.696,0.50284268,6
29356,430080,4152660,2.065,0.72884268,8
29623,430050,4152660,1.429,0.76984268,9
29624,430080,4152660,1.47,0.72884268,8
29365,430350,4152660,1.641,0.89784268,10
29633,430350,4152660,1.301,0.89784268,10
29634,430380,4152660,1.123,1.07584268,11
29635,430410,4152660,1.151,1.04784268,11
29636,430440,4152660,1.069,1.12984268,12
29795,427170,4152630,10.111,0,0
29796,427200,4152630,10.121,0,0
29797,427230,4152630,10.145,0,0
29798,427260,4152630,10.09,0,0
29799,427290,4152630,10.142,0,0
29800,427320,4152630,10.119,0,0
29801,427350,4152630,10.148,0,0
29802,427380,4152630,10.027,0,0
29803,427410,4152630,10.053,0,0
29804,427440,4152630,10.065,0,0
29805,427470,4152630,10.124,0,0
29806,427500,4152630,10.117,0,0
29807,427530,4152630,10.238,0,0
29808,427560,4152630,10.715,0,0
29809,427590,4152630,10.832,0,0
29810,427620,4152630,10.706,0,0
29811,427650,4152630,10.71,0,0
29812,427680,4152630,10.671,0,0
29813,427710,4152630,10.645,0,0
29814,427740,4152630,10.493,0,0
29815,427770,4152630,10.491,0,0
29816,427800,4152630,10.386,0,0
29817,427830,4152630,10.233,0,0
29818,427860,4152630,10.543,0,0
29819,427890,4152630,10.551,0,0
29820,427920,4152630,10.239,0,0
29821,427950,4152630,9.314,0,0
29822,427980,4152630,8.398,0,0
29823,428010,4152630,8.846,0,0
29824,428040,4152630,9.133,0,0
29825,428070,4152630,8.982,0,0
29826,428100,4152630,8.473,0,0
29827,428130,4152630,8.077,0,0
29828,428160,4152630,7.829,0,0
29829,428190,4152630,7.74,0,0
29830,428220,4152630,7.838,0,0
29831,428250,4152630,7.91,0,0
29832,428280,4152630,7.863,0,0
29833,428310,4152630,7.607,0,0
29834,428340,4152630,7.218,0,0
29835,428370,4152630,6.625,0,0
29836,428400,4152630,6.932,0,0
29837,428430,4152630,7.483,0,0
29838,428460,4152630,7.294,0,0
29839,428490,4152630,6.934,0,0
29840,428520,4152630,7.011,0,0
29841,428550,4152630,6.663,0,0
29842,428580,4152630,5.977,0,0
29843,428610,4152630,5.327,0,0
29844,428640,4152630,4.697,0,0
29845,428670,4152630,3.838,0,0
29846,428700,4152630,2.786,0,0
29847,428730,4152630,1.81,0.38884268,5
29848,428760,4152630,1.228,0.97084268,10
29849,428790,4152630,1.777,0.42184268,6
29850,428820,4152630,2.216,0,0
29851,428850,4152630,2.348,0,0
29852,428880,4152630,2.278,0,0
29853,428910,4152630,2.04,0.15884268,3
29854,428940,4152630,1.738,0.46084268,6
29855,428970,4152630,0.23,1.96884268,119
29856,429000,4152630,-0.293,2.49184268,205
29857,429030,4152630,-0.317,2.51584268,207
29858,429060,4152630,-0.156,2.35484268,188
29859,429090,4152630,-0.104,2.30284268,177
29860,429120,4152630,0.023,2.17584268,158
29861,429150,4152630,0.124,2.07484268,137
29862,429180,4152630,0.037,2.16184268,156
29863,429210,4152630,-0.089,2.28784268,172
29864,429240,4152630,-0.089,2.28784268,172
29865,429270,4152630,-0.184,2.38284268,193
29866,429300,4152630,-0.122,2.32084268,183
29867,429330,4152630,-0.66,2.85884268,241
29872,429480,4152630,-0.29,2.48884268,209
29873,429510,4152630,-0.458,2.65684268,231
29874,429540,4152630,-0.486,2.68484268,234
29875,429570,4152630,-1.004,3.20284268,241
29879,429690,4152630,-0.742,2.94084268,241
29880,429720,4152630,0.584,1.61484268,59
29881,429750,4152630,1.878,0.32084268,5
29882,429780,4152630,1.861,0.33784268,5
29883,429810,4152630,1.62,0.57884268,6
29884,429840,4152630,1.427,0.77184268,9
29891,430050,4152630,1.841,0.35784268,5
29892,430080,4152630,1.72,0.47884268,6
29632,430320,4152630,1.792,0.81884268,9
29900,430320,4152630,1.38,0.81884268,9
29901,430350,4152630,1.111,1.08784268,11
29902,430380,4152630,1.116,1.08284268,11
29903,430410,4152630,1.117,1.08184268,11
30063,427170,4152600,10.138,0,0
30064,427200,4152600,10.078,0,0
30065,427230,4152600,10.102,0,0
30066,427260,4152600,10.135,0,0
30067,427290,4152600,10.129,0,0
30068,427320,4152600,10.18,0,0
30069,427350,4152600,10.227,0,0
30070,427380,4152600,10.171,0,0
30071,427410,4152600,10.104,0,0
30072,427440,4152600,10.093,0,0
30073,427470,4152600,10.08,0,0
30074,427500,4152600,10.164,0,0
30075,427530,4152600,10.323,0,0
30076,427560,4152600,10.71,0,0
30077,427590,4152600,10.858,0,0
30078,427620,4152600,10.694,0,0
30079,427650,4152600,10.635,0,0
30080,427680,4152600,10.596,0,0
30081,427710,4152600,10.623,0,0
30082,427740,4152600,10.585,0,0
30083,427770,4152600,10.478,0,0
30084,427800,4152600,10.347,0,0
30085,427830,4152600,10.472,0,0
30086,427860,4152600,10.608,0,0
30087,427890,4152600,10.582,0,0
30088,427920,4152600,10.329,0,0
30089,427950,4152600,9.595,0,0
30090,427980,4152600,8.778,0,0
30091,428010,4152600,7.915,0,0
30092,428040,4152600,8.174,0,0
30093,428070,4152600,8.602,0,0
30094,428100,4152600,8.34,0,0
30095,428130,4152600,7.929,0,0
30096,428160,4152600,7.543,0,0
30097,428190,4152600,7.562,0,0
30098,428220,4152600,7.74,0,0
30099,428250,4152600,7.865,0,0
30100,428280,4152600,7.847,0,0
30101,428310,4152600,7.525,0,0
30102,428340,4152600,7.045,0,0
30103,428370,4152600,6.58,0,0
30104,428400,4152600,6.982,0,0
30105,428430,4152600,7.424,0,0
30106,428460,4152600,7.171,0,0
30107,428490,4152600,6.811,0,0
30108,428520,4152600,6.435,0,0
30109,428550,4152600,6.282,0,0
30110,428580,4152600,5.47,0,0
30111,428610,4152600,4.483,0,0
30112,428640,4152600,3.829,0,0
30113,428670,4152600,3.235,0,0
30114,428700,4152600,2.437,0,0
30115,428730,4152600,1.658,0.54084268,6
30116,428760,4152600,0.982,1.21684268,13
30117,428790,4152600,1.156,1.04284268,12
30118,428820,4152600,1.333,0.86584268,9
30119,428850,4152600,1.616,0.58284268,7
30120,428880,4152600,1.688,0.51084268,6
30121,428910,4152600,1.081,1.11784268,13
30122,428940,4152600,0.341,1.85784268,101
30123,428970,4152600,-0.308,2.50684268,207
30124,429000,4152600,-0.216,2.41484268,194
30125,429030,4152600,-0.138,2.33684268,185
30126,429060,4152600,-0.261,2.45984268,203
30127,429090,4152600,-0.021,2.21984268,163
30128,429120,4152600,0.062,2.13684268,149
30129,429150,4152600,0.181,2.01784268,126
30130,429180,4152600,0.056,2.14284268,150
30131,429210,4152600,-0.125,2.32384268,184
30132,429240,4152600,-0.163,2.36184268,189
30133,429270,4152600,-0.236,2.43484268,197
30134,429300,4152600,-0.315,2.51384268,212
30135,429330,4152600,-0.926,3.12484268,241
29871,429450,4152630,-0.814,3.01284268,241
30139,429450,4152600,-0.384,2.58284268,223
30140,429480,4152600,-0.279,2.47784268,207
30141,429510,4152600,-0.598,2.79684268,241
30142,429540,4152600,-0.906,3.10484268,241
30144,429600,4152600,-1.006,3.20484268,241
30147,429690,4152600,-0.543,2.74184268,239
30148,429720,4152600,1.214,0.98484268,10
30149,429750,4152600,2.137,0.0618426800000003,2
29899,430290,4152600,2.035,0.77784268,9
30167,430290,4152600,1.421,0.77784268,9
30168,430320,4152600,1.125,1.07384268,11
30169,430350,4152600,1.098,1.10084268,11
30170,430380,4152600,1.079,1.11984268,11
30331,427170,4152570,10.095,0,0
30332,427200,4152570,10.133,0,0
30333,427230,4152570,10.152,0,0
30334,427260,4152570,10.129,0,0
30335,427290,4152570,10.205,0,0
30336,427320,4152570,10.238,0,0
30337,427350,4152570,10.233,0,0
30338,427380,4152570,10.229,0,0
30339,427410,4152570,10.273,0,0
30340,427440,4152570,10.122,0,0
30341,427470,4152570,10.099,0,0
30342,427500,4152570,10.237,0,0
30343,427530,4152570,10.434,0,0
30344,427560,4152570,10.823,0,0
30345,427590,4152570,10.77,0,0
30346,427620,4152570,10.695,0,0
30347,427650,4152570,10.571,0,0
30348,427680,4152570,10.519,0,0
30349,427710,4152570,10.559,0,0
30350,427740,4152570,10.586,0,0
30351,427770,4152570,10.457,0,0
30352,427800,4152570,10.373,0,0
30353,427830,4152570,10.572,0,0
30354,427860,4152570,10.63,0,0
30355,427890,4152570,10.497,0,0
30356,427920,4152570,10.087,0,0
30357,427950,4152570,9.469,0,0
30358,427980,4152570,9.059,0,0
30359,428010,4152570,8.295,0,0
30360,428040,4152570,7.421,0,0
30361,428070,4152570,7.623,0,0
30362,428100,4152570,8.054,0,0
30363,428130,4152570,7.842,0,0
30364,428160,4152570,7.311,0,0
30365,428190,4152570,7.337,0,0
30366,428220,4152570,7.664,0,0
30367,428250,4152570,7.828,0,0
30368,428280,4152570,7.743,0,0
30369,428310,4152570,7.572,0,0
30370,428340,4152570,7.09,0,0
30371,428370,4152570,6.519,0,0
30372,428400,4152570,6.573,0,0
30373,428430,4152570,7.096,0,0
30374,428460,4152570,7.071,0,0
30375,428490,4152570,6.751,0,0
30376,428520,4152570,6.213,0,0
30377,428550,4152570,5.644,0,0
30378,428580,4152570,5.183,0,0
30379,428610,4152570,4.364,0,0
30380,428640,4152570,3.349,0,0
30381,428670,4152570,2.196,0.0028426800000001,1
30382,428700,4152570,1.824,0.37484268,5
30383,428730,4152570,2.205,0,0
30384,428760,4152570,1.909,0.28984268,4
30385,428790,4152570,1.195,1.00384268,11
30386,428820,4152570,0.591,1.60784268,55
30387,428850,4152570,0.722,1.47684268,36
30388,428880,4152570,1.267,0.93184268,10
30389,428910,4152570,0.726,1.47284268,36
30390,428940,4152570,-0.093,2.29184268,172
30391,428970,4152570,-0.41,2.60884268,217
30392,429000,4152570,-0.136,2.33484268,185
30393,429030,4152570,-0.048,2.24684268,165
30394,429060,4152570,-0.118,2.31684268,180
30395,429090,4152570,0.085,2.11384268,145
30396,429120,4152570,-0.043,2.24184268,164
30397,429150,4152570,0.116,2.08284268,137
30398,429180,4152570,0.096,2.10284268,142
30399,429210,4152570,-0.118,2.31684268,180
30400,429240,4152570,-0.143,2.34184268,186
30401,429270,4152570,-0.215,2.41384268,194
30402,429300,4152570,-0.932,3.13084268,241
30138,429420,4152600,-0.982,3.18084268,241
30406,429420,4152570,-0.912,3.11084268,241
30407,429450,4152570,-0.255,2.45384268,202
30408,429480,4152570,-0.546,2.74484268,239
30409,429510,4152570,-0.934,3.13284268,241
30145,429630,4152600,-0.982,3.18084268,241
30412,429600,4152570,-1,3.19884268,241
30413,429630,4152570,-0.76,2.95884268,241
30414,429660,4152570,-0.935,3.13384268,241
30415,429690,4152570,-0.02,2.21884268,163
30416,429720,4152570,2.053,0.14584268,3
30166,430260,4152570,1.91,0.62884268,7
30434,430260,4152570,1.57,0.62884268,7
30435,430290,4152570,1.218,0.98084268,10
30436,430320,4152570,1.122,1.07684268,11
30437,430350,4152570,1.085,1.11384268,11
30599,427170,4152540,10.115,0,0
30600,427200,4152540,10.165,0,0
30601,427230,4152540,10.169,0,0
30602,427260,4152540,10.201,0,0
30603,427290,4152540,10.284,0,0
30604,427320,4152540,10.27,0,0
30605,427350,4152540,10.264,0,0
30606,427380,4152540,10.256,0,0
30607,427410,4152540,10.271,0,0
30608,427440,4152540,10.198,0,0
30609,427470,4152540,10.189,0,0
30610,427500,4152540,10.325,0,0
30611,427530,4152540,10.578,0,0
30612,427560,4152540,10.949,0,0
30613,427590,4152540,10.83,0,0
30614,427620,4152540,10.621,0,0
30615,427650,4152540,10.539,0,0
30616,427680,4152540,10.508,0,0
30617,427710,4152540,10.503,0,0
30618,427740,4152540,10.57,0,0
30619,427770,4152540,10.453,0,0
30620,427800,4152540,10.452,0,0
30621,427830,4152540,10.462,0,0
30622,427860,4152540,10.463,0,0
30623,427890,4152540,10.165,0,0
30624,427920,4152540,9.738,0,0
30625,427950,4152540,9.317,0,0
30626,427980,4152540,9.034,0,0
30627,428010,4152540,8.622,0,0
30628,428040,4152540,7.961,0,0
30629,428070,4152540,7.015,0,0
30630,428100,4152540,7.466,0,0
30631,428130,4152540,7.41,0,0
30632,428160,4152540,7.046,0,0
30633,428190,4152540,7.411,0,0
30634,428220,4152540,7.759,0,0
30635,428250,4152540,7.766,0,0
30636,428280,4152540,7.703,0,0
30637,428310,4152540,7.622,0,0
30638,428340,4152540,7.435,0,0
30639,428370,4152540,6.798,0,0
30640,428400,4152540,5.966,0,0
30641,428430,4152540,6.135,0,0
30642,428460,4152540,6.406,0,0
30643,428490,4152540,6.256,0,0
30644,428520,4152540,5.915,0,0
30645,428550,4152540,5.367,0,0
30646,428580,4152540,4.96,0,0
30647,428610,4152540,4.175,0,0
30648,428640,4152540,3.437,0,0
30649,428670,4152540,2.758,0,0
30650,428700,4152540,2.767,0,0
30651,428730,4152540,2.961,0,0
30652,428760,4152540,2.699,0,0
30653,428790,4152540,1.506,0.69284268,8
30654,428820,4152540,0.651,1.54784268,44
30655,428850,4152540,0.145,2.05384268,133
30656,428880,4152540,0.133,2.06584268,135
30657,428910,4152540,-0.252,2.45084268,192
30658,428940,4152540,0.362,1.83684268,96
30659,428970,4152540,-0.345,2.54384268,211
30660,429000,4152540,-0.203,2.40184268,194
30661,429030,4152540,-0.075,2.27384268,170
30662,429060,4152540,-0.054,2.25284268,166
30663,429090,4152540,0.221,1.97784268,120
30664,429120,4152540,0.002,2.19684268,159
30665,429150,4152540,0.051,2.14784268,150
30666,429180,4152540,0.096,2.10284268,142
30667,429210,4152540,-0.018,2.21684268,162
30668,429240,4152540,-0.159,2.35784268,188
30669,429270,4152540,-0.378,2.57684268,220
30670,429300,4152540,-1.006,3.20484268,241
30671,429330,4152540,-0.996,3.19484268,241
30674,429420,4152540,-1.006,3.20484268,241
30675,429450,4152540,-0.456,2.65484268,231
30676,429480,4152540,-0.841,3.03984268,241
30681,429630,4152540,-0.993,3.19184268,241
30682,429660,4152540,-0.375,2.57384268,220
30683,429690,4152540,1.326,0.87284268,9
30684,429720,4152540,2.271,0,0
30702,430260,4152540,1.356,0.84284268,9
30703,430290,4152540,1.182,1.01684268,11
30704,430320,4152540,1.114,1.08484268,11
30598,427140,4152510,10.066,0,0
30866,427140,4152510,10.11,0,0
30867,427170,4152510,10.117,0,0
30868,427200,4152510,10.172,0,0
30869,427230,4152510,10.192,0,0
30870,427260,4152510,10.27,0,0
30871,427290,4152510,10.282,0,0
30872,427320,4152510,10.269,0,0
30873,427350,4152510,10.27,0,0
30874,427380,4152510,10.297,0,0
30875,427410,4152510,10.31,0,0
30876,427440,4152510,10.308,0,0
30877,427470,4152510,10.271,0,0
30878,427500,4152510,10.454,0,0
30879,427530,4152510,10.9,0,0
30880,427560,4152510,11.078,0,0
30881,427590,4152510,10.817,0,0
30882,427620,4152510,10.669,0,0
30883,427650,4152510,10.539,0,0
30884,427680,4152510,10.459,0,0
30885,427710,4152510,10.516,0,0
30886,427740,4152510,10.472,0,0
30887,427770,4152510,10.51,0,0
30888,427800,4152510,10.521,0,0
30889,427830,4152510,10.441,0,0
30890,427860,4152510,10.316,0,0
30891,427890,4152510,9.998,0,0
30892,427920,4152510,9.475,0,0
30893,427950,4152510,9.148,0,0
30894,427980,4152510,8.861,0,0
30895,428010,4152510,8.599,0,0
30896,428040,4152510,8.131,0,0
30897,428070,4152510,6.639,0,0
30898,428100,4152510,6.883,0,0
30899,428130,4152510,6.813,0,0
30900,428160,4152510,7.099,0,0
30901,428190,4152510,7.86,0,0
30902,428220,4152510,7.76,0,0
30903,428250,4152510,7.665,0,0
30904,428280,4152510,7.616,0,0
30905,428310,4152510,7.725,0,0
30906,428340,4152510,7.743,0,0
30907,428370,4152510,7.242,0,0
30908,428400,4152510,6.466,0,0
30909,428430,4152510,5.478,0,0
30910,428460,4152510,5.245,0,0
30911,428490,4152510,5.324,0,0
30912,428520,4152510,5.018,0,0
30913,428550,4152510,4.95,0,0
30914,428580,4152510,4.564,0,0
30915,428610,4152510,4.068,0,0
30916,428640,4152510,3.573,0,0
30917,428670,4152510,3.231,0,0
30918,428700,4152510,3.094,0,0
30919,428730,4152510,3.214,0,0
30920,428760,4152510,3.054,0,0
30921,428790,4152510,2.07,0.12884268,3
30922,428820,4152510,1.586,0.61284268,7
30923,428850,4152510,0.315,1.88384268,107
30924,428880,4152510,0.177,2.02184268,126
30925,428910,4152510,-0.071,2.26984268,170
30926,428940,4152510,0.076,2.12284268,145
30927,428970,4152510,-0.076,2.27484268,170
30928,429000,4152510,-0.303,2.50184268,207
30929,429030,4152510,0.079,2.11984268,145
30930,429060,4152510,-0.151,2.34984268,186
30931,429090,4152510,0.213,1.98584268,122
